ticker,GICS,volatility63Days,return21Days,IR21Days,return252Days,IR252Days,medianDollarVolume21Days,shortInterestFloat,Sales,Operating Income,SG&A,R&D,Interest Expense,Operating Expense,Earnings,Dividend,Depreciation,Operating Cash Flow,Capital Expenditure,Short Term Debt,Long Term Debt,Long Liabilities,Assets,Equity,Cash,Working Capital,ROA,Profit Margin,Operating Margin,R&D/Sales,Sales Variability,Earnings Variability,Sales Growth,Earnings Growth,FCF,Accrual Ratio,outstandingShares,Market Cap,Operating Income Before Depreciation,Income Tax,Minority Interest,Preferred Stock,Sales Growth (1Y),Sales Growth (2Y),Sales Growth (3Y),Debt/Equity,ROE,EBIT,TEV,EBIT/TEV,E/P,S/P,B/P,CF/P,FCF/P,EBIT/P,Sales Growth (4Y),Sales Growth (5Y),Earnings Growth (1Y),Earnings Growth (2Y),Earnings Growth (3Y),Earnings Growth (4Y),Earnings Growth (5Y),Market Leverage,Size (Assets),Size (Market Cap),Earnings Yield,Volatility,Book Leverage,Profitability(ROA),Profitability(ROE),Accrual,Neg Sales Yield,Book Yield,Dividend Yield,Variability,prof_low
RS,15104050,0.019239673,-0.026464006,-1.295145398,0.209140503,0.832575364,87699720.52,0.017569591,246.8475982,36.32194414,37.58772988,-0.508533802,0.980574069,206.8849153,26.20135343,2.962485887,3.640738767,16.41732287,4.063991648,0.95406473,28.70158002,56.94922273,161.0951835,104.0280963,8.72833843,56.47457951,0.16264517,0.106143846,0.147143194,0,0.29391032,0.66406919,0.592119803,1.065659732,12.35333122,0.08596174,61948000,11358165800,39.96268291,8.589974148,0.117864424,0,0.757759797,0.256133145,0.143205498,0.285073416,0.251868047,48.55265706,204.3951707,1.938699737,0.142903482,1.346319052,0.5673744,0.089540894,0.089540894,0.264808601,0.159065223,0.153211467,1.949635326,0.760270902,0.416997347,0.301995664,0.427622027,-0.475004829,-0.442860531,-0.459534098,1.062347889,-0.39282424,-0.378907804,1.411790118,0.46400172,1.547016437,-1.266831138,0.421095908,-0.064979449,0.301286314,0
OC,20102010,0.028765194,-0.008667389,0.043830539,-0.042033168,0.037703174,77622658.6,0.029187657,86.88903439,15.1042746,8.359761845,-0.37777675,1.175753547,66.94775382,10.59303791,0.865028739,4.837005962,14.07630923,4.285688651,0.778443114,30.83832335,59.39121756,102.9540918,43.32335329,7.53493014,14.29141717,0.102890888,0.121914554,0.173834071,0.010536528,0.153665306,2.986835088,0.189759015,0.254200959,9.79062058,0.007793933,98100000,8976150000,19.94128056,3.570477701,0.239520958,0,0.277395284,0.158830214,0.110397567,0.729785764,0.244511034,23.51175826,115.8213573,1.522343798,0.115770906,0.949606933,0.473479271,0.153839445,0.153839445,0.256959107,0.10420619,0.109974161,0.541827544,,0.331934292,0.437498017,0.227592748,-0.383224683,-0.441772693,-0.529882909,0.714045546,0.355045211,-0.338407393,0.696923386,0.431981267,0.214372651,-0.635323673,0.188269651,-0.3552744,1.375182003,0
GH,35102015,0.049201894,0.007759014,0.55441366,-0.577658761,-1.173923115,54225879.84,0.04118369,3.851407651,-4.131847743,6.727715505,3,0.025360771,7.742389761,-4.128452884,0,0.240865632,-2.180704678,0.867986607,0.162547986,13.36082393,15.67512003,20.90854467,5.233424641,9.447596045,8.683799201,-0.197452905,-1.0719335,-1.07281496,0.740073012,0.177928861,,1.094502081,0.024848063,-3.048691285,-0.051642121,101895835,6749580110,-3.890982111,0.001639475,0,0,0.282875156,0.207196986,,2.584038721,-0.788862584,-3.889342636,70.31577587,-1.414744625,-0.062325678,0.058143231,0.079007015,-0.032921266,-0.032921266,-0.058715921,,,,,,,,-0.495117001,-0.513853565,-0.595640888,-1.361868355,1.959575123,-0.16953867,-2.896221398,-2.943732025,-0.798922882,0.783755694,-0.789880118,-0.764662969,0.010410852,0
TAP/A,30201010,0.033974814,-0.078794265,-1.755195953,0.090646149,0.415569568,27937.5,8.28E-07,48.68504775,7.43849761,11.09273931,-0.508533802,1.177582138,37.83689713,4.930886404,1.057556683,3.409653014,7.560705653,3.049982192,3.335629017,30.83654729,64.05417815,127.2796143,62.12947658,1.646923783,-3.143709826,0.038740583,0.10128133,0.152788134,0,,,0.054496358,-1.160112855,4.510723461,0.003301102,216969837,12710093051,10.84815062,1.022824333,1.095959596,0,,0.006919164,-0.006037884,0.550015519,0.079364686,11.87097496,92.20121212,0.627392317,0.084173547,0.83108651,1.060591953,0.129066331,0.129066331,0.202645527,,0.095438965,,,0.02569705,,-0.121043785,-0.259095062,-0.28334334,-0.419607211,0.308428544,0.764063848,-0.354779254,-0.070534908,-0.286796993,0.137776613,-0.446656555,1.644098608,0.017109831,0.072391239,0
MSCI,40203040,0.024100088,-0.016063707,-0.176911379,0.100755122,0.476129031,284887282.9,0.010881971,25.55336348,13.71221536,6.141295248,0.1630096,1.956612565,10.65936338,9.114651894,3.897590471,1.181784736,11.59942416,0.169017806,0.279828889,52.28544345,67.70310867,57.01855723,-10.68455144,8.255535571,2.090209756,0.159854131,0.356690887,0.536610978,0.054113606,0.146380217,0.223770675,0.609444101,0.375658042,11.43040635,-0.040614049,81168130,40817829214,14.89400009,1.602070903,0,0,0.221407363,0.167457239,0.162660512,,,16.496071,547.1897368,-0.5611103,0.018124904,0.050814038,-0.021246722,0.023065988,0.023065988,0.032803196,0.154821605,0.155073119,0.176540179,0.208598648,0.124429682,0.248215015,0.257532621,-0.522617067,-0.49126327,0.410507281,-0.539441455,-0.011222412,3,1.378399693,1.41E-16,-0.610910794,0.795422694,-1.038473441,-0.429035026,-0.801183848,0
GTBIF,35202010,0.032134826,0.049521666,1.3727859,-0.360644498,-0.546811931,5457352.2,,4.058530615,0.85949975,1.056236776,-0.508533802,0.103036786,2.870399222,0.404577154,8.67E-19,0.328631643,0.630850199,0.966957772,0.041334872,1.802564802,3.115378319,10.06242838,6.94640361,0.732664498,0.626197922,0.040206711,0.099685623,0.211776091,0,,,2.463518113,3,-0.336107573,0.073608944,235212855,4386719746,1.188131393,0.538762265,0.000646448,0,0.35431014,,,0.265446665,0.058242679,1.726893658,19.76188162,0.128799219,0.021693145,0.217615583,0.37246132,0.033825748,0.033825748,0.092594834,,,2.025003059,,,,,-0.513869627,-0.511716104,-0.665423977,-0.493635757,0.619602364,-0.380695232,-0.052994964,-0.378727816,1.336419809,0.529899118,-0.062218652,-0.764662969,0.072391239,1
MIDD,20106020,0.019774759,-0.091732283,-3.424763064,-0.015364917,0.076062017,75592542.33,0.094221831,61.45472024,9.991585862,12.34180896,-0.508533802,1.035431395,48.96780005,8.538357427,0,2.49533433,6.12121031,0.921655031,0.881784149,45.59963096,71.78819438,114.8655146,43.07732023,2.60234551,16.06406685,0.074333515,0.138937374,0.162584515,0,0.161273042,0.422996883,0.002811831,-0.25645421,5.199555278,0.029067054,54791127,8848219099,12.48692019,2.265014213,0,0,0.310671828,0.076314992,0.065548745,1.079022903,0.198210041,14.7519344,205.3690696,-0.058674894,0.05287236,0.380548147,0.26674915,0.037904578,0.037904578,0.091348903,0.09694249,0.089884995,1.124333279,0.153344721,0.139730217,0.132191769,0.101713296,-0.439072503,-0.476198937,-0.533661132,-0.093386488,-0.350813422,-0.306602008,0.355278982,0.230462146,0.577047437,0.27053439,-0.324346932,-0.764662969,-0.570084989,0
SGRY,35102020,0.037306906,-0.024282169,-0.31738511,0.273126735,0.710732523,20266279.72,0.074820957,28.5946045,3.781966698,1.318186994,-0.508533802,2.776468531,23.56456486,-0.538063974,0,1.248072938,1.334850277,0.755338911,1.143211627,36.52627614,43.59491315,69.67276675,12.86002304,4.197314782,4.372341368,-0.00772273,-0.018816976,0.13226155,0,0.172243713,,-0.518761964,0.024848063,0.579511366,-0.016040347,88249517,4858135911,5.030039636,0.129895043,13.21783056,0,-0.255149859,-0.13684168,-0.082236153,2.929192868,-0.041840047,5.159934679,101.7400035,-0.313174026,-0.009774096,0.519429691,0.233606231,0.024247961,0.024247961,0.093731783,-0.015509048,0.033837174,,,,,,-0.280698143,-0.477510643,-0.651501497,-0.897582427,1.025673643,-0.138105127,-0.626395936,-0.814325022,-0.191966056,0.049455356,-0.406529488,-0.764662969,-0.01893996,1
GS/PJ,40203020,0.00595453,-0.007404521,-0.950719824,-0.023253369,-0.283309543,1513008,7.21E-05,169.2991208,77.54954272,0,-0.508533802,11.65717626,86.08305068,52.84366902,8.434161834,5.666527425,-47.26386109,12.14960558,1130.331554,757.3082326,4139.643158,4465.976398,293.7229559,1506.670413,0,0.011832501,0.312131975,0.458062288,0,0.14411339,0.571273113,0.331760932,0.204703628,-59.41346667,0.025136079,359330007,9152135278,83.21607014,13.04869745,2.537229559,30.07305423,0.004104062,0.088472232,0.079382627,6.426599449,0.179909905,96.26476759,439.0496572,1.718293623,2.074741618,6.64700121,11.53211448,-1.855667887,-1.855667887,3.779535437,0.105173646,0.125233551,0.263370159,0.625568732,0.275130661,0.451015186,0.215391369,3,3,-0.524685481,2.96572736,-1.435869762,0.180407285,-0.392448116,0.150813153,0.510030208,-3,3,3,-0.543901947,0
AKAM,45102030,0.017205194,0.080941603,3.853712529,0.14205089,0.721485469,164338375.2,0.086491727,21.31323386,4.899784788,7.786170292,0.736731888,0.361958222,13.22469807,3.805326535,0,3.188751003,8.322650016,3.096387962,1.581317184,18.24484683,24.46425319,50.74511877,26.28086557,3.097520732,3.637429188,0.074989016,0.178542898,0.22989401,0.100344694,0.081796767,0.151109925,0.054637197,-0.013196442,5.226262054,-0.028001423,160535769,19166365461,8.088535792,0.426887167,0,0,0.077924609,0.089172541,0.090004134,0.754395397,0.144794566,8.515422958,136.1186433,-0.170439261,0.031873076,0.178517747,0.220126188,0.069709775,0.069709775,0.071324424,0.094009537,0.0954541,0.069391202,0.124916229,0.216807443,0.341967436,0.161677742,-0.503671036,-0.459440743,-0.228932115,-0.362955433,-0.55255556,-0.336166168,0.363121034,-0.002021846,-0.395884449,0.592137133,-0.439955163,-0.764662969,-1.16614757,0
FB,50203010,0.042593956,0.068473403,1.866308886,-0.282153926,-0.570032097,6374803487,0.013271304,42.46123862,15.54918367,18.55894929,2.313590558,0,24.01812605,13.22559061,0,2.893928906,21.13424919,7.014481026,0.452224654,4.893508388,14.94894238,59.88986142,44.94091904,16.11378556,13.92377826,0.220831879,0.311474442,0.366197129,0.227409466,0.24521007,0.339808395,2.205535708,0.442983521,14.11976817,-0.014930366,2713861942,6.03454E+11,18.44311257,2.60620976,0,0,0.298060835,0.28932179,0.277967128,0.118950239,0.294288388,21.04932233,211.5919475,0.274591836,0.059478281,0.19095718,0.202108828,0.095045193,0.095045193,0.094663259,0.29480289,0.326587597,0.131348079,0.346169296,0.252127359,0.215908339,0.274128741,-0.540787388,0.936955806,3,-0.008585922,1.440771469,-0.394036812,2.10790329,0.648630804,-0.173042552,0.572335381,-0.484631755,-0.764662969,-0.201133988,0
WD,40102010,0.023853747,-0.067780739,-2.048944782,0.231697213,0.781191956,15175839.22,0.016494625,42.3144936,12.16121539,0,-0.508533802,1.408300261,23.26322905,8.751288173,2.147527893,6.890049153,15.06738439,0.59549099,0,50.61271729,82.85433976,133.0481344,48.879572,10.16666156,0,0.065775354,0.206815382,0.287400707,0,0.218059798,0.232118193,0.504579833,-0.095719063,14.4718934,-0.042996508,32398000,4192949160,19.05126455,2.850137084,1.314222645,0,0.177201245,0.196145618,0.168840171,1.035457456,0.179037741,21.90140163,171.1802784,0.617662154,0.067619287,0.326954826,0.377681749,0.11642238,0.11642238,0.169227335,0.15874311,0.143804505,0.062055748,0.236508983,0.174386929,0.081808997,0.141335439,-0.383588619,-0.494135869,-0.671146663,0.095920614,-0.030563204,-0.310569558,0.252893947,0.147017174,-0.651528157,0.355847091,-0.049273858,-0.046101894,-0.424660978,0
XYL,20106020,0.023794212,-0.032565528,-1.07577801,-0.19602374,-0.70257338,116789839.9,0.03285203,28.7260237,3.218969961,7.56354265,-0.017937109,0.374811622,24.17854608,2.325948896,1.141161593,1.328507659,2.659890568,1.201556206,3.469210755,10.37448694,27.69291961,45.40357196,17.66645859,6.170554798,6.618016694,0.051228324,0.080970096,0.112057624,0.039532748,0.062438727,0.445249682,-0.336801673,-0.22679104,1.458334361,0.019108949,180100000,15355326000,4.54747762,0.402430534,0.044193768,0,0.03891028,0.006917819,-0.001700543,0.783614759,0.131659035,4.949908154,92.97733666,-0.282788588,0.027280658,0.336922633,0.20720688,0.031197403,0.031197403,0.058056629,0.017448203,0.053390453,0.392005285,0.082087235,-0.084677674,0.044274527,0.109025439,-0.471209904,-0.459162374,-0.341484725,-0.421908551,-0.035237405,-0.333505131,0.078861431,-0.059192557,0.407276684,0.339979805,-0.471990415,-0.185063355,-1.063113859,0
RBA/,20201070,0.020886147,0.039268121,2.974577772,-0.052482555,-0.064847456,9191409.6,,13.26738891,2.693849569,4.150208801,-0.508533802,0.436903906,9.757040742,2.705062812,0.962062391,0.816498602,2.886963011,0.092045183,0.229696568,15.27064376,23.66236476,34.63683098,10.97101813,5.286979652,1.599197535,0.078097873,0.203888107,0.203042934,0,0.119270912,0.783841245,0.807361171,0.625611627,2.794917828,-0.002594204,110735243,8176690343,3.510348171,0.72804401,0.003448091,0,0.0209755,0.064246112,0.062641354,1.412844291,0.246564428,4.238392181,84.05680877,-0.316716763,0.036634112,0.179677531,0.148578252,0.039097549,0.039097549,0.057399677,0.086347521,0.176341098,0.701648521,0.391550344,0.342645403,0.375776055,0.319147625,-0.472509987,-0.498431935,-0.553493599,-0.301837759,-0.263555947,-0.276200551,0.400313649,0.440918402,0.037270494,0.590290927,-0.617368392,-0.200456815,-0.50761791,0
IIVI,45203015,0.029350341,0.024304084,0.791228474,-0.083449235,-0.021513744,80295745.63,0.185516992,27.82212649,3.829958175,6.472639107,0.890213872,0.744734545,21.55399006,2.350874575,0.296815305,2.438178249,3.468348551,2.034567793,12.07371589,8.926754397,28.9273102,66.41524083,27.21225491,22.23460654,18.04135136,0.035396613,0.084496581,0.137658715,0.112712418,0.099457831,1.735437822,0.437700657,-0.084296844,1.433780758,0.013808484,106450783,7716617260,6.268136425,0.452582661,0,10.27567572,0.000965012,0.060788924,0.1141258,0.771728413,0.086390289,6.720719085,81.53153947,0.069085064,0.032430329,0.383806408,0.375393225,0.04784589,0.04784589,0.092712362,0.137563641,0.136617733,-0.021571314,,0.131080635,0.140551402,0.144151082,-0.413120259,-0.469177055,-0.56708108,-0.355801941,0.400986408,-0.334587633,-0.110540285,-0.256218957,0.31691172,0.265347717,-0.054948576,-0.587352466,0.12667779,0
STZ/B,30201020,0.01524062,-0.08364915,-3.689596819,0.044664893,0.302874458,73080.57,5.77E-06,46.01314089,15.51213661,8.99727943,-0.508533802,1.85862793,28.71456467,-0.124515714,2.988140726,1.786439609,14.1047201,5.368063827,5.289875973,52.15669822,72.41261767,135.5943047,61.52502819,1.045703647,3.308597949,-0.000918296,-0.00270609,0.337124054,0,0.09073472,3.549274649,-0.360081172,-2.902914408,8.736656276,-0.065350621,187547722,40826325864,17.29857622,1.619173598,1.656658888,0,0.040932805,0.031917135,0.035099322,0.933710652,-0.002023822,18.91774982,275.7425294,-0.097543949,-0.000572,0.211374881,0.282633292,0.064794176,0.064794176,0.086904242,0.050716722,0.05088886,-1.012195545,,,,,-0.467183688,-0.303110189,0.410758216,-0.77945462,-0.706798535,-0.319835744,-0.544991501,-0.641030017,-1.032632225,0.539833399,-0.284959955,-0.17023558,1.433379026,0
ENB/PR/C,10102040,0.010287841,0.040540541,3.567664594,0.294681601,1.720454342,14600,,24.68650587,3.823035919,0,-0.508533802,1.34071984,18.9019906,3.072040754,3.544507048,1.961479346,4.752118114,3.359628581,2.948743223,34.74125185,51.80778709,83.48496796,26.9724002,0.223755545,-2.423854115,0.036797532,0.124442105,0.154863387,0,0.16298697,0.739114019,-0.959414184,-0.272483591,1.392489533,0.020118008,2025603109,38992859848,5.784515265,0.752394795,1.249876787,3.454903894,0.272805781,0.006615005,-0.013514892,1.39735414,0.113895713,6.53691006,61.42102021,0.358328136,0.159586533,1.282415889,1.401163647,0.246863279,0.246863279,0.339579743,,,-0.07139922,0.612784806,0.097761961,,,0.232501605,0.996421804,0.356609895,1.276509111,-1.095652059,-0.277611255,-0.093780479,-0.136505134,0.424479622,-1.165106682,2.488594307,3,-0.316545422,0
PCG,55101010,0.023214355,0.041884817,1.430403801,0.024013722,0.236681202,181663788.9,0.046339662,10.54303574,1.339552858,0,-0.508533802,0.782309994,7.513161342,0.102539433,0,1.690321539,1.313161223,3.990689382,3.220712277,18.67947516,38.55998126,48.70243674,10.02436739,0.129334583,-2.897844424,0.002105427,0.009725798,0.127055707,0,0.608206433,,-2.168063517,-2.74666893,-2.677528159,0.057082721,1987472590,23730422725,3.029874397,0.376181079,,0.118088097,-0.31397097,-0.421098016,-0.310417021,2.184695213,0.010229018,3.406055476,,0.016562245,0.008587892,0.883001318,0.839561758,0.109980002,0.109980002,0.285264278,-0.247294364,-0.216107141,,,,-0.568653715,-0.512139032,0.314360148,0.34236722,-0.094140396,-0.661868595,-0.08076323,-0.205907294,-0.508817372,-0.587701105,1.054672504,-0.52929731,1.096022969,-0.764662969,1.975263516,1
ICUI,35101020,0.020909994,-0.056210259,-1.454416869,0.080776699,0.38152019,51651088.5,0.029199044,68.87130415,6.001085483,19.76471458,-0.021836245,0.59850592,57.51719542,2.04259399,0,5.353023252,9.883163143,3.50431535,1.491499619,72.63321492,108.5946883,200.7414362,92.14674786,14.56026389,28.7524317,0.010175248,0.029658129,0.087134773,0.039218552,0.153898428,0.924051431,0.891409033,-1.393750274,6.378847792,-0.021601189,23884000,5317533760,11.35410874,0.0602304,0,0,0.178771242,0.081440714,0.025805982,0.8044203,0.022166751,11.41433914,282.2044506,-0.436959278,0.009174425,0.309339311,0.413882267,0.044390779,0.044390779,0.051268142,0.004241522,0.185372801,-0.529535877,-0.289373377,-0.068759174,0.310043198,-0.17863676,-0.427420518,-0.489758043,-0.637933958,-0.654339241,-0.261683635,-0.331610349,-0.412274553,-0.535743657,-0.286770079,0.383888405,0.040490447,-0.764662969,-0.220315863,0
DVN,10102020,0.030900511,0.025108504,0.792080446,1.907882529,2.39858652,696297469,0.025424903,20.883952,6.518772271,0.578255057,-0.508533802,0.56032283,11.06156935,5.366338176,2.665980932,3.303610382,9.191496136,3.058342404,0.034954407,10.21580547,18.75835866,33.09726444,14.1337386,3.989361702,1.852583587,0.16213842,0.256959898,0.312142657,0,0.354434513,,-0.777088403,3,6.133153733,-0.023168548,660700000,39067191000,9.822382654,0.8708568,0.205167173,0,1.004302953,0.060613537,0.068334309,0.725268817,0.379682852,10.69323945,65.59656535,1.040392731,0.090754916,0.353187079,0.239028219,0.155445563,0.155445563,0.180842879,0.069015976,0.006077662,,,-0.042863397,0.631098689,1.298734521,-0.472453971,-0.335337231,0.35880514,0.392913928,0.522693603,-0.338818756,1.405727656,1.020299236,-0.313491187,0.314089194,-0.393084902,1.187766837,0.921659744,1
AGL,35102015,0.055382817,0.281597573,3.325517907,,,41533300.08,0.075659827,5.180126627,-0.977993866,1.163443855,-0.508533802,0.009237832,6.121700151,-1.009999866,0,0.036420342,-0.329380536,0.02577983,0.011790645,0.11894403,1.753820759,4.374826972,2.621890512,2.443549927,2.399346798,-0.230866243,-0.194975903,-0.188797289,0,,,0.011562066,0.024848063,-0.355160366,-0.14968352,405727000,10285179450,-0.941573525,0.00207122,-0.000884298,0,,,,0.049862752,-0.38521817,-0.939502304,23.03630045,-1.414744625,-0.039842204,0.204344246,0.103427634,-0.012993315,-0.012993315,-0.037061235,,,,,,,,-0.540269575,-0.517069071,-0.491222936,-1.283568354,2.444852859,-0.400005381,-3,-2.308834181,-2.470381592,0.551025138,-0.729325738,-0.764662969,0.072391239,0
SNV,40101015,0.025119318,-0.046802955,-0.996222304,0.112006117,0.481335386,42150558.72,0.017939566,14.24448021,8.452017407,5.576107024,-0.508533802,0,5.792462802,5.039334293,1.535658862,0,6.43466122,0.166078747,3.416793373,5.490464664,351.7875021,384.6831146,29.23321856,10.59218627,0,0.013099962,0.35377453,0.593353866,0,0.065538606,0.337441677,-0.289360292,0.084736337,6.268582473,-0.003195483,145334763,7121403387,8.452017407,1.505602759,0,3.662393891,-0.056317481,-0.050850767,0.002707489,0.304696454,0.172383834,9.957620166,50.97746565,1.429937909,0.102843557,0.290703678,0.596596297,0.131319617,0.131319617,0.203216738,0.040862841,0.058488458,0.435670087,0.266090053,0.129919757,0.187604223,0.185818738,1.396648054,-0.027447498,-0.584659716,0.548096467,0.068799588,-0.377120713,-0.377284916,0.118056897,0.027019602,0.413553598,0.493555735,0.592477933,-1.130559039,0
ZD,50203010,0.025542186,-0.034035333,-0.687533342,-0.104474779,-0.161689103,31859303.18,0.074863567,29.39484386,4.714709205,0,0.168299556,1.275672487,19.59637794,9.127536058,0,5.08375672,9.382870075,2.440921427,0.504894571,22.37694876,34.30353974,69.90117355,35.59763381,16.54767675,14.5165156,0.130577723,0.310514868,0.160392388,0.054539876,0.149339766,1.340715062,-0.016341908,0.312058057,6.941948648,0.03126682,46952300,4544043594,9.798465925,-0.072388949,0,0,-0.070832175,0.010859579,0.053977249,0.642791132,0.256408505,9.726076976,103.1141666,0.212428685,0.094312214,0.303728496,0.367820147,0.096950507,0.096950507,0.100496766,0.057402385,0.087826753,0.804575257,0.582459474,0.463067494,0.352851361,0.241854857,-0.463358431,-0.503438213,-0.660777683,0.438579154,0.101999812,-0.346330084,1.028153159,0.48376348,0.614550141,0.392819999,-0.073727096,-0.764662969,0.078668284,0
